日期,股票代码,名称,开盘价,收盘价,最低价,最高价,涨跌幅,成交量,成交金额,前收盘,
2014-10-23,'000001,上证指数,2322.316,2302.418,2297.33,2329.927,-1.0374,162636308,1.40596503776e+11,2326.553,
2014-10-22,'000001,上证指数,2339.223,2326.553,2324.59,2352.124,-0.5601,152698425,1.38524537529e+11,2339.657,
2014-10-21,'000001,上证指数,2355.033,2339.657,2337.551,2361.653,-0.7244,168828288,1.46786313155e+11,2356.728,
2014-10-20,'000001,上证指数,2346.052,2356.728,2340.459,2357.509,0.6639,160022305,1.41820259831e+11,2341.184,
2014-10-17,'000001,上证指数,2352.784,2341.184,2312.826,2360.597,-0.6499,212300962,1.79433162591e+11,2356.499,
2014-10-16,'000001,上证指数,2361.13,2356.499,2353.406,2389.675,-0.7234,248201168,2.03805884862e+11,2373.67,
2014-10-15,'000001,上证指数,2358.233,2373.67,2344.373,2374.808,0.6016,202804915,1.71766747014e+11,2359.475,
2014-10-14,'000001,上证指数,2362.802,2359.475,2349.194,2380.515,-0.2762,196831418,1.70160085096e+11,2366.009,
2014-10-13,'000001,上证指数,2366.426,2366.009,2341.124,2366.862,-0.3593,200899314,1.75425070607e+11,2374.54,
2014-10-10,'000001,上证指数,2380.755,2374.54,2365.075,2386.277,-0.6207,224671126,1.92248234095e+11,2389.371,
2014-10-09,'000001,上证指数,2383.859,2389.371,2367.111,2391.348,0.276,235920010,2.00271758742e+11,2382.794,
2014-10-08,'000001,上证指数,2368.576,2382.794,2354.29,2382.794,0.8006,204397326,1.80337576241e+11,2363.87,
2014-09-30,'000001,上证指数,2361.318,2363.87,2354.268,2365.491,0.2612,193918690,1.66933430197e+11,2357.711,
2014-09-29,'000001,上证指数,2353.708,2357.711,2346.579,2363.059,0.4256,200111021,1.71130878152e+11,2347.718,
2014-09-26,'000001,上证指数,2339.288,2347.718,2329.955,2350.109,0.1115,174748285,1.48220808326e+11,2345.103,
2014-09-25,'000001,上证指数,2352.865,2345.103,2336.805,2365.154,0.0652,225688323,1.89260377942e+11,2343.575,
2014-09-24,'000001,上证指数,2302.231,2343.575,2297.876,2345.747,1.4658,222525725,1.85690667976e+11,2309.718,
2014-09-23,'000001,上证指数,2289.091,2309.718,2289.024,2311.525,0.867,156855169,1.35396857174e+11,2289.866,
2014-09-22,'000001,上证指数,2323.554,2289.866,2284.378,2323.554,-1.6993,175842354,1.47841746377e+11,2329.451,
2014-09-19,'000001,上证指数,2312.984,2329.451,2305.517,2331.561,0.5839,174648487,1.44345453358e+11,2315.928,
2014-09-18,'000001,上证指数,2303.85,2315.928,2297.931,2319.875,0.3482,189089045,1.44518521039e+11,2307.893,
2014-09-17,'000001,上证指数,2298.982,2307.893,2282.795,2309.048,0.4937,210842453,1.59121789572e+11,2296.555,
2014-09-16,'000001,上证指数,2341.027,2296.555,2293.869,2347.935,-1.8205,302694111,2.37659243986e+11,2339.14,
2014-09-15,'000001,上证指数,2330.187,2339.14,2321.593,2340.449,0.3083,215112414,1.85393630086e+11,2331.95,
2014-09-12,'000001,上证指数,2308.346,2331.95,2302.775,2331.95,0.8769,193471540,1.62102898337e+11,2311.679,
2014-09-11,'000001,上证指数,2315.732,2311.679,2304.602,2343.595,-0.2858,222221798,1.97232656997e+11,2318.305,
2014-09-10,'000001,上证指数,2318.496,2318.305,2306.421,2321.908,-0.3534,189828991,1.63454522872e+11,2326.527,
2014-09-09,'000001,上证指数,2328.426,2326.527,2315.894,2331.917,0.0041,196990318,1.72908499146e+11,2326.432,
2014-09-05,'000001,上证指数,2311.305,2326.432,2307.447,2327.557,0.8483,213181917,1.85839820854e+11,2306.862,
2014-09-04,'000001,上证指数,2290.029,2306.862,2283.277,2307.701,0.7968,199489978,1.79385894224e+11,2288.627,
2014-09-03,'000001,上证指数,2268.395,2288.627,2268.1,2290.547,0.9965,212478998,1.87558381475e+11,2266.046,
2014-09-02,'000001,上证指数,2239.684,2266.046,2234.378,2267.509,1.3659,192124869,1.70931776839e+11,2235.511,
2014-09-01,'000001,上证指数,2220.129,2235.511,2217.685,2236.286,0.8259,129166583,1.17215899895e+11,2217.2,
2014-08-29,'000001,上证指数,2198.946,2217.2,2193.263,2218.696,0.9738,105202496,93043872850.0,2195.818,
2014-08-28,'000001,上证指数,2210.484,2195.818,2194.861,2219.473,-0.6177,124229014,1.09266624772e+11,2209.465,
2014-08-27,'000001,上证指数,2207.03,2209.465,2204.048,2216.67,0.1069,120885885,1.04090409512e+11,2207.106,
2014-08-26,'000001,上证指数,2225.291,2207.106,2200.618,2232.785,-0.9944,163507424,1.34123068194e+11,2229.274,
2014-08-25,'000001,上证指数,2241.1,2229.274,2222.009,2241.553,-0.5149,162119578,1.3445023451e+11,2240.812,
2014-08-22,'000001,上证指数,2228.974,2240.812,2225.267,2243.303,0.4642,160111672,1.40353020934e+11,2230.458,
2014-08-21,'000001,上证指数,2239.568,2230.458,2211.63,2240.077,-0.4354,165733498,1.40879627721e+11,2240.211,
2014-08-20,'000001,上证指数,2241.664,2240.211,2233.892,2248.939,-0.228,167658383,1.39628054173e+11,2245.33,
2014-08-19,'000001,上证指数,2242.34,2245.33,2227.925,2246.016,0.2618,177744592,1.55445477469e+11,2239.466,
2014-08-18,'000001,上证指数,2229.804,2239.466,2228.134,2242.035,0.5718,163928626,1.41492842935e+11,2226.734,
2014-08-15,'000001,上证指数,2207.226,2226.734,2203.242,2230.872,0.9186,149978691,1.29406906433e+11,2206.466,
2014-08-14,'000001,上证指数,2221.541,2206.466,2204.384,2230.894,-0.7383,170149123,1.41706657539e+11,2222.877,
2014-08-13,'000001,上证指数,2223.051,2222.877,2202.443,2230.991,0.0577,178062806,1.46490786502e+11,2221.595,
2014-08-12,'000001,上证指数,2222.696,2221.595,2210.0,2222.979,-0.1375,154799046,1.32393972973e+11,2224.654,
2014-08-11,'000001,上证指数,2199.433,2224.654,2198.314,2225.961,1.3775,150583421,1.26096838922e+11,2194.425,
2014-08-08,'000001,上证指数,2188.709,2194.425,2180.597,2199.578,0.3088,135181443,1.0972899206e+11,2187.669,
2014-08-07,'000001,上证指数,2216.659,2187.669,2185.763,2220.568,-1.3437,175233274,1.37306468554e+11,2217.465,
2014-08-06,'000001,上证指数,2212.003,2217.465,2192.993,2223.893,-0.1117,177711707,1.40362855726e+11,2219.945,
2014-08-05,'000001,上证指数,2224.632,2219.945,2206.85,2226.838,-0.1523,175386987,1.41474534802e+11,2223.331,
2014-08-04,'000001,上证指数,2190.036,2223.331,2186.917,2224.068,1.7402,174097403,1.40088823113e+11,2185.303,
2014-08-01,'000001,上证指数,2194.17,2185.303,2184.641,2218.789,-0.7385,191475042,1.51884026694e+11,2201.562,
2014-07-31,'000001,上证指数,2179.543,2201.562,2173.9,2202.126,0.9315,164691654,1.32438451526e+11,2181.243,
2014-07-30,'000001,上证指数,2178.179,2181.243,2177.244,2194.572,-0.0893,184922187,1.49566550479e+11,2183.192,
2014-07-29,'000001,上证指数,2179.826,2183.192,2172.102,2193.523,0.2408,200264257,1.59282497674e+11,2177.948,
2014-07-28,'000001,上证指数,2135.249,2177.948,2135.249,2181.496,2.4139,236185752,1.80414429611e+11,2126.614,
2014-07-25,'000001,上证指数,2108.714,2126.614,2106.714,2127.217,1.0238,142495826,1.11411572985e+11,2105.062,
2014-07-24,'000001,上证指数,2079.632,2105.062,2079.632,2107.946,1.2785,165676996,1.28677982604e+11,2078.489,
2014-07-23,'000001,上证指数,2074.195,2078.489,2072.229,2088.192,0.1449,137292211,1.06702129235e+11,2075.481,
2014-07-22,'000001,上证指数,2050.5,2075.481,2049.815,2078.085,1.0223,123191868,98702436643.0,2054.479,
2014-07-21,'000001,上证指数,2057.767,2054.479,2049.175,2061.823,-0.2228,93857870,75706180211.0,2059.067,
2014-07-18,'000001,上证指数,2047.498,2059.067,2045.996,2067.233,0.1691,106641094,82510264416.0,2055.591,
2014-07-17,'000001,上证指数,2062.888,2055.591,2046.189,2062.888,-0.5652,104491812,79106281032.0,2067.276,
2014-07-16,'000001,上证指数,2068.343,2067.276,2061.572,2075.493,-0.1488,137128020,1.02029806233e+11,2070.357,
2014-07-15,'000001,上证指数,2065.9,2070.357,2059.679,2070.358,0.1796,124488768,1.0289391447e+11,2066.646,
2014-07-14,'000001,上证指数,2047.744,2066.646,2044.901,2067.342,0.9617,115119740,96357013657.0,2046.961,
2014-07-11,'000001,上证指数,2033.869,2046.961,2033.004,2051.737,0.4228,105088083,86253717656.0,2038.342,
2014-07-10,'000001,上证指数,2036.54,2038.342,2034.956,2045.527,-0.0132,97943819,84748630822.0,2038.612,
2014-07-09,'000001,上证指数,2061.635,2038.612,2037.601,2062.474,-1.231,113305841,97183492310.0,2064.021,
2014-07-08,'000001,上证指数,2058.134,2064.021,2047.204,2064.433,0.1987,95053393,81584449261.0,2059.927,
2014-07-07,'000001,上证指数,2058.128,2059.927,2050.887,2064.043,0.0268,97168754,81471314663.0,2059.375,
2014-07-04,'000001,上证指数,2062.358,2059.375,2054.217,2065.078,-0.1868,105008792,83596436667.0,2063.229,
2014-07-03,'000001,上证指数,2051.632,2063.229,2048.081,2066.641,0.1851,122926582,96182469062.0,2059.418,
2014-07-02,'000001,上证指数,2049.485,2059.418,2044.035,2060.595,0.4407,109553911,89304983545.0,2050.381,
2014-07-01,'000001,上证指数,2051.225,2050.381,2041.937,2052.635,0.1003,98457409,83499762384.0,2048.327,
2014-06-30,'000001,上证指数,2038.613,2048.327,2038.527,2052.342,0.5803,96666598,80011169570.0,2036.51,
2014-06-27,'000001,上证指数,2031.907,2036.51,2025.073,2043.982,-0.1063,97592017,76710586646.0,2038.677,
2014-06-26,'000001,上证指数,2025.662,2038.677,2025.314,2040.754,0.6505,80955778,66534274736.0,2025.502,
2014-06-25,'000001,上证指数,2030.433,2025.502,2018.36,2030.616,-0.4144,67539610,55989137975.0,2033.931,
2014-06-24,'000001,上证指数,2023.699,2033.931,2021.75,2034.707,0.4725,71214634,61684910986.0,2024.365,
2014-06-23,'000001,上证指数,2026.226,2024.365,2022.917,2033.32,-0.1139,70485162,57772730103.0,2026.674,
2014-06-20,'000001,上证指数,2013.414,2026.674,2010.53,2027.148,0.1452,67167246,53224269342.0,2023.735,
2014-06-19,'000001,上证指数,2054.62,2023.735,2017.653,2059.255,-1.5463,92914274,74628946056.0,2055.519,
2014-06-18,'000001,上证指数,2064.383,2055.519,2051.746,2066.913,-0.5409,87245350,70472931939.0,2066.698,
2014-06-17,'000001,上证指数,2080.482,2066.698,2064.666,2080.482,-0.9245,87800481,70923265343.0,2085.983,
2014-06-16,'000001,上证指数,2070.699,2085.983,2069.441,2087.322,0.7373,95939770,79953076117.0,2070.715,
2014-06-13,'000001,上证指数,2049.206,2070.715,2048.618,2073.596,0.9262,97174806,82546974059.0,2051.713,
2014-06-12,'000001,上证指数,2051.582,2051.713,2045.962,2057.105,-0.1574,81711186,69306421819.0,2054.948,
2014-06-11,'000001,上证指数,2049.128,2054.948,2045.407,2056.631,0.1177,74444354,63177390287.0,2052.532,
2014-06-10,'000001,上证指数,2033.207,2052.532,2026.389,2052.765,1.085,79623717,65406104835.0,2030.502,
2014-06-09,'000001,上证指数,2024.942,2030.502,2023.198,2045.255,0.0269,64788317,55139842258.0,2029.956,
2014-06-06,'000001,上证指数,2040.864,2029.956,2022.158,2041.573,-0.5352,66021744,55124242502.0,2040.878,
2014-06-05,'000001,上证指数,2019.442,2040.878,2016.175,2041.701,0.7924,67949536,56376142155.0,2024.834,
2014-06-04,'000001,上证指数,2037.989,2024.834,2012.913,2038.481,-0.6609,72412771,57467546430.0,2038.305,
2014-06-03,'000001,上证指数,2039.196,2038.305,2037.3,2049.576,-0.0445,71584124,59296437014.0,2039.212,
2014-05-30,'000001,上证指数,2040.394,2039.212,2031.373,2046.96,-0.0678,75148898,62353642382.0,2040.595,
2014-05-29,'000001,上证指数,2051.84,2040.595,2039.238,2057.077,-0.4699,81242921,69472513686.0,2050.228,
2014-05-28,'000001,上证指数,2034.561,2050.228,2029.336,2052.656,0.7698,81338642,68602224952.0,2034.565,
2014-05-27,'000001,上证指数,2039.791,2034.565,2032.839,2044.148,-0.3385,67577889,55920518535.0,2041.476,
2014-05-26,'000001,上证指数,2042.028,2041.476,2035.094,2045.381,0.3395,70281220,59840433362.0,2034.569,
2014-05-23,'000001,上证指数,2020.115,2034.569,2017.739,2034.569,0.6572,63488065,51464939986.0,2021.285,
2014-05-22,'000001,上证指数,2023.148,2021.285,2018.877,2041.96,-0.181,74728474,59501663401.0,2024.951,
2014-05-21,'000001,上证指数,2001.306,2024.951,1991.055,2025.194,0.8382,61811547,48415094175.0,2008.119,
2014-05-20,'000001,上证指数,2011.846,2008.119,2002.759,2018.156,0.1464,61345382,49549015106.0,2005.183,
2014-05-19,'000001,上证指数,2023.014,2005.183,1996.015,2023.267,-1.0521,65329438,52975245931.0,2026.504,
2014-05-16,'000001,上证指数,2023.596,2026.504,2012.694,2027.756,0.0756,66353660,51625885302.0,2024.974,
2014-05-15,'000001,上证指数,2044.377,2024.974,2022.861,2047.316,-1.12,75845154,59773445331.0,2047.91,
2014-05-14,'000001,上证指数,2049.27,2047.91,2042.744,2056.574,-0.1374,72011125,56455292293.0,2050.728,
2014-05-13,'000001,上证指数,2055.079,2050.728,2043.547,2061.06,-0.1044,97223388,73741718051.0,2052.871,
2014-05-12,'000001,上证指数,2022.932,2052.871,2016.638,2055.506,2.0752,115742077,88097002894.0,2011.135,
2014-05-09,'000001,上证指数,2016.501,2011.135,2001.3,2020.454,-0.2054,76224244,57505383717.0,2015.274,
2014-05-08,'000001,上证指数,2006.853,2015.274,2005.685,2036.941,0.2582,77865393,59529365546.0,2010.083,
2014-05-07,'000001,上证指数,2023.152,2010.083,2008.451,2024.631,-0.8853,74360192,57558051925.0,2028.038,
2014-05-06,'000001,上证指数,2024.256,2028.038,2021.485,2038.705,0.0338,74609411,57548110850.0,2027.353,
2014-05-05,'000001,上证指数,2022.178,2027.353,2007.351,2028.957,0.0491,79933395,60093487736.0,2026.358,
2014-04-30,'000001,上证指数,2020.438,2026.358,2016.577,2029.538,0.2978,74528578,57677357948.0,2020.341,
2014-04-29,'000001,上证指数,2001.896,2020.341,1997.64,2021.68,0.8412,76221275,56776480980.0,2003.487,
2014-04-28,'000001,上证指数,2033.337,2003.487,2000.137,2035.99,-1.622,89795262,68541492566.0,2036.519,
2014-04-25,'000001,上证指数,2060.538,2036.519,2035.566,2065.643,-0.9973,93042333,74155877478.0,2057.033,
2014-04-24,'000001,上证指数,2064.156,2057.033,2056.193,2075.757,-0.5006,78185955,64407532370.0,2067.382,
2014-04-23,'000001,上证指数,2068.084,2067.382,2059.109,2076.349,-0.2629,78531521,66156169573.0,2072.831,
2014-04-22,'000001,上证指数,2062.787,2072.831,2047.332,2073.663,0.3391,98719882,82468105678.0,2065.826,
2014-04-21,'000001,上证指数,2085.98,2065.826,2065.234,2103.078,-1.5217,96378369,81654552342.0,2097.748,
2014-04-18,'000001,上证指数,2091.48,2097.748,2081.185,2099.637,-0.0542,88155695,72555982418.0,2098.885,
2014-04-17,'000001,上证指数,2108.947,2098.885,2095.714,2110.716,-0.2963,89896325,74257033528.0,2105.122,
2014-04-16,'000001,上证指数,2097.213,2105.122,2092.157,2112.05,0.1675,89361657,75099477740.0,2101.601,
2014-04-15,'000001,上证指数,2125.902,2101.601,2098.15,2125.902,-1.4045,107531151,91135360828.0,2131.539,
2014-04-14,'000001,上证指数,2127.409,2131.539,2116.61,2134.434,0.0468,102077853,86591714588.0,2130.542,
2014-04-11,'000001,上证指数,2130.368,2130.542,2120.179,2138.651,-0.1761,131768359,1.1163680984e+11,2134.3,
2014-04-10,'000001,上证指数,2105.876,2134.3,2098.079,2146.67,1.3805,156789609,1.29842345861e+11,2105.237,
2014-04-09,'000001,上证指数,2100.651,2105.237,2095.64,2108.75,0.3314,105340471,87366776078.0,2098.284,
2014-04-08,'000001,上证指数,2054.53,2098.284,2052.9,2102.452,1.9163,133370983,1.07966361324e+11,2058.831,
2014-04-04,'000001,上证指数,2037.552,2058.831,2035.221,2060.104,0.7403,83189056,66368648237.0,2043.702,
2014-04-03,'000001,上证指数,2063.497,2043.702,2037.447,2066.007,-0.7424,108618421,79480900734.0,2058.988,
2014-04-02,'000001,上证指数,2049.423,2058.988,2046.742,2060.778,0.563,102658525,77940636053.0,2047.46,
2014-04-01,'000001,上证指数,2031.005,2047.46,2028.096,2050.681,0.6961,83286576,64512636953.0,2033.306,
2014-03-31,'000001,上证指数,2043.045,2033.306,2024.185,2048.134,-0.4117,94356536,71573688750.0,2041.712,
2014-03-28,'000001,上证指数,2046.851,2041.712,2035.243,2060.134,-0.2383,121681965,94221958284.0,2046.588,
2014-03-27,'000001,上证指数,2060.812,2046.588,2042.713,2073.982,-0.8277,119149374,94996460806.0,2063.67,
2014-03-26,'000001,上证指数,2070.574,2063.67,2057.648,2074.572,-0.1761,102611116,80463446277.0,2067.311,
2014-03-25,'000001,上证指数,2063.323,2067.311,2057.491,2079.551,0.0499,131822232,1.00173660038e+11,2066.279,
2014-03-24,'000001,上证指数,2050.827,2066.279,2043.33,2074.056,0.9113,147700085,1.10244496617e+11,2047.619,
2014-03-21,'000001,上证指数,1987.679,2047.619,1986.071,2052.472,2.7159,144477656,1.09438064673e+11,1993.479,
2014-03-20,'000001,上证指数,2017.22,1993.479,1993.002,2030.847,-1.3976,110333048,88630977588.0,2021.734,
2014-03-19,'000001,上证指数,2019.98,2021.734,2002.441,2022.181,-0.1709,95180797,79473241174.0,2025.196,
2014-03-18,'000001,上证指数,2026.224,2025.196,2020.41,2034.917,0.0753,96777193,83580456683.0,2023.673,
2014-03-17,'000001,上证指数,2009.882,2023.673,1999.249,2024.372,0.9646,86250374,72017781997.0,2004.339,
2014-03-14,'000001,上证指数,2008.825,2004.339,1990.98,2017.913,-0.7316,87775111,69925888157.0,2019.111,
2014-03-13,'000001,上证指数,2000.695,2019.111,1996.529,2029.12,1.0722,100978116,77979057254.0,1997.692,
2014-03-12,'000001,上证指数,1996.239,1997.692,1974.382,2011.06,-0.1731,101361719,79293072715.0,2001.157,
2014-03-11,'000001,上证指数,1994.415,2001.157,1985.599,2008.071,0.1046,92705265,76870326506.0,1999.065,
2014-03-10,'000001,上证指数,2042.352,1999.065,1995.549,2042.634,-2.8594,115696666,95032992605.0,2057.908,
2014-03-07,'000001,上证指数,2058.375,2057.908,2050.47,2079.49,-0.0811,103709540,89332133920.0,2059.578,
2014-03-06,'000001,上证指数,2050.032,2059.578,2030.946,2065.79,0.3163,109290133,92561446561.0,2053.084,
2014-03-05,'000001,上证指数,2073.295,2053.084,2050.175,2074.815,-0.8877,107733082,91623332621.0,2071.473,
2014-03-04,'000001,上证指数,2068.107,2071.473,2050.125,2074.025,-0.1813,115925792,1.0111631134e+11,2075.235,
2014-03-03,'000001,上证指数,2052.075,2075.235,2047.067,2078.333,0.9207,127460891,1.04980599523e+11,2056.302,
2014-02-28,'000001,上证指数,2040.624,2056.302,2020.935,2058.489,0.4371,111637907,95684072094.0,2047.354,
2014-02-27,'000001,上证指数,2045.096,2047.354,2036.391,2068.314,0.2988,132163852,1.12875752328e+11,2041.254,
2014-02-26,'000001,上证指数,2026.61,2041.254,2014.381,2041.627,0.3458,110112687,96117707808.0,2034.219,
2014-02-25,'000001,上证指数,2077.285,2034.219,2026.543,2087.616,-2.0449,140132978,1.27823834204e+11,2076.686,
2014-02-24,'000001,上证指数,2099.717,2076.686,2058.791,2099.717,-1.7508,123555308,1.07202449712e+11,2113.693,
2014-02-21,'000001,上证指数,2131.592,2113.693,2098.328,2132.703,-1.1731,117662651,99514289373.0,2138.782,
2014-02-20,'000001,上证指数,2152.891,2138.782,2136.481,2177.978,-0.1761,157052276,1.30938438484e+11,2142.554,
2014-02-19,'000001,上证指数,2116.919,2142.554,2111.168,2152.961,1.1084,151261246,1.27818451163e+11,2119.066,
2014-02-18,'000001,上证指数,2134.143,2119.066,2113.128,2134.143,-0.7656,142869308,1.29786966518e+11,2135.415,
2014-02-17,'000001,上证指数,2124.88,2135.415,2117.689,2136.447,0.9248,140244443,1.26213748935e+11,2115.848,
2014-02-14,'000001,上证指数,2097.32,2115.848,2095.09,2116.186,0.8314,111517950,97399672623.0,2098.401,
2014-02-13,'000001,上证指数,2106.934,2098.401,2096.966,2122.826,-0.5476,146532634,1.24377063737e+11,2109.955,
2014-02-12,'000001,上证指数,2103.828,2109.955,2096.509,2110.904,0.2987,126333186,1.10804071445e+11,2103.671,
2014-02-11,'000001,上证指数,2086.177,2103.671,2082.522,2111.061,0.8439,142211324,1.25266774385e+11,2086.067,
2014-02-10,'000001,上证指数,2049.984,2086.067,2049.984,2087.975,2.0333,124331833,1.12722921002e+11,2044.497,
2014-02-07,'000001,上证指数,2022.323,2044.497,2014.698,2044.73,0.5614,73598755,67829921866.0,2033.083,
2014-01-30,'000001,上证指数,2045.931,2033.083,2031.466,2045.931,-0.8211,62615184,58264498308.0,2049.914,
2014-01-29,'000001,上证指数,2042.176,2049.914,2039.771,2051.583,0.5593,73865462,67694123639.0,2038.513,
2014-01-28,'000001,上证指数,2036.402,2038.513,2026.987,2047.129,0.2564,72529043,65751604445.0,2033.3,
2014-01-27,'000001,上证指数,2044.272,2033.3,2029.626,2044.846,-1.0267,88815426,81914219452.0,2054.392,
2014-01-24,'000001,上证指数,2037.667,2054.392,2034.453,2060.986,0.598,92947921,82346176543.0,2042.18,
2014-01-23,'000001,上证指数,2048.331,2042.18,2039.052,2052.528,-0.4664,84210585,76083326567.0,2051.749,
2014-01-22,'000001,上证指数,2009.969,2051.749,2008.93,2052.339,2.1628,98892856,84126659381.0,2008.313,
2014-01-21,'000001,上证指数,1992.015,2008.313,1992.015,2014.152,0.8567,59844911,52017917403.0,1991.253,
2014-01-20,'000001,上证指数,2001.894,1991.253,1984.824,2005.938,-0.6831,56271247,48298781024.0,2004.949,
2014-01-17,'000001,上证指数,2017.522,2004.949,2001.33,2017.868,-0.9266,67305720,57039564098.0,2023.701,
2014-01-16,'000001,上证指数,2022.538,2023.701,2014.407,2034.707,0.0174,72755719,62829760799.0,2023.348,
2014-01-15,'000001,上证指数,2024.228,2023.348,2010.204,2027.409,-0.1724,67436222,57740358255.0,2026.842,
2014-01-14,'000001,上证指数,2007.156,2026.842,2001.135,2027.428,0.8598,70366614,56687625248.0,2009.564,
2014-01-13,'000001,上证指数,2014.978,2009.564,2000.404,2027.181,-0.1855,66544776,55616750648.0,2013.298,
2014-01-10,'000001,上证指数,2023.535,2013.298,2008.007,2029.297,-0.7064,75616121,61044553200.0,2027.622,
2014-01-09,'000001,上证指数,2041.773,2027.622,2026.446,2057.196,-0.8178,75941883,67605664108.0,2044.34,
2014-01-08,'000001,上证指数,2047.256,2044.34,2037.11,2062.952,-0.1454,71647364,62941429756.0,2047.317,
2014-01-07,'000001,上证指数,2034.224,2047.317,2029.246,2052.279,0.0786,63402938,54638641623.0,2045.709,
2014-01-06,'000001,上证指数,2078.684,2045.709,2034.006,2078.684,-1.7967,89587608,72895394974.0,2083.136,
2014-01-03,'000001,上证指数,2101.542,2083.136,2075.899,2102.167,-1.2445,84497241,72372229162.0,2109.387,
2014-01-02,'000001,上证指数,2112.126,2109.387,2101.016,2113.11,-0.3115,68485486,61921354651.0,2115.978,
2013-12-31,'000001,上证指数,2090.679,2115.978,2087.415,2120.274,0.8796,80474375,71456281495.0,2097.529,
2013-12-30,'000001,上证指数,2108.883,2097.529,2095.063,2112.009,-0.1771,74085056,63038943336.0,2101.251,
2013-12-27,'000001,上证指数,2074.592,2101.251,2069.59,2110.357,1.358,76756827,66394444690.0,2073.099,
2013-12-26,'000001,上证指数,2102.66,2073.099,2070.546,2102.66,-1.5788,78541408,66767122191.0,2106.354,
2013-12-25,'000001,上证指数,2095.019,2106.354,2088.297,2107.232,0.6426,65139096,58136846617.0,2092.905,
2013-12-24,'000001,上证指数,2094.073,2092.905,2079.81,2111.805,0.153,70251467,61697067271.0,2089.707,
2013-12-23,'000001,上证指数,2089.539,2089.707,2068.543,2099.522,0.2357,68146636,58435623902.0,2084.794,
2013-12-20,'000001,上证指数,2128.374,2084.794,2082.855,2131.737,-2.0208,86775212,72198200223.0,2127.792,
2013-12-19,'000001,上证指数,2153.674,2127.792,2126.246,2159.142,-0.9539,73123479,61496944001.0,2148.285,
2013-12-18,'000001,上证指数,2150.412,2148.285,2142.624,2156.593,-0.1299,64173584,55420595199.0,2151.079,
2013-12-17,'000001,上证指数,2161.536,2151.079,2146.314,2165.543,-0.4527,78578936,66921600555.0,2160.861,
2013-12-16,'000001,上证指数,2197.234,2160.861,2159.987,2201.696,-1.6035,101387594,86422957339.0,2196.075,
2013-12-13,'000001,上证指数,2188.259,2196.075,2183.842,2204.637,-0.3051,85101012,72637502087.0,2202.796,
2013-12-12,'000001,上证指数,2199.317,2202.796,2194.901,2214.548,-0.0622,86108671,76003328922.0,2204.166,
2013-12-11,'000001,上证指数,2228.633,2204.166,2193.16,2228.633,-1.4894,109473150,94389298201.0,2237.492,
2013-12-10,'000001,上证指数,2239.864,2237.492,2231.68,2250.504,-0.0316,109043133,95556296184.0,2238.2,
2013-12-09,'000001,上证指数,2241.793,2238.2,2231.734,2249.169,0.0488,93273639,84432480333.0,2237.108,
2013-12-06,'000001,上证指数,2242.563,2237.108,2228.632,2248.147,-0.443,103700929,92254759114.0,2247.063,
2013-12-05,'000001,上证指数,2252.723,2247.063,2239.144,2255.261,-0.2087,122048414,1.05837303362e+11,2251.762,
2013-12-04,'000001,上证指数,2219.965,2251.762,2215.916,2260.871,1.3089,157292943,1.35497944375e+11,2222.67,
2013-12-03,'000001,上证指数,2196.824,2222.67,2193.251,2227.925,0.6931,113506410,1.00776657089e+11,2207.371,
2013-12-02,'000001,上证指数,2203.122,2207.371,2172.633,2231.921,-0.5914,174281990,1.51936160363e+11,2220.504,
2013-11-29,'000001,上证指数,2221.618,2220.504,2212.263,2224.944,0.051,106959053,97834025505.0,2219.372,
2013-11-28,'000001,上证指数,2204.378,2219.372,2202.623,2234.387,0.8315,134456777,1.19645440104e+11,2201.07,
2013-11-27,'000001,上证指数,2181.725,2201.07,2176.847,2207.617,0.8244,115384411,1.02163491519e+11,2183.073,
2013-11-26,'000001,上证指数,2184.332,2183.073,2176.177,2192.579,-0.1392,100460830,84536640855.0,2186.115,
2013-11-25,'000001,上证指数,2186.058,2186.115,2181.418,2209.148,-0.4673,108282655,96747311934.0,2196.378,
2013-11-22,'000001,上证指数,2206.471,2196.378,2188.767,2211.066,-0.4256,113866457,1.0245020095e+11,2205.766,
2013-11-21,'000001,上证指数,2197.008,2205.766,2177.735,2206.531,-0.0384,137245516,1.20005002487e+11,2206.613,
2013-11-20,'000001,上证指数,2201.474,2206.613,2186.642,2207.105,0.615,118961861,1.04820413196e+11,2193.125,
2013-11-19,'000001,上证指数,2198.318,2193.125,2186.114,2203.297,-0.1863,125082307,1.15941880393e+11,2197.219,
2013-11-18,'000001,上证指数,2147.373,2197.219,2143.768,2198.316,2.8744,157502714,1.43246233995e+11,2135.827,
2013-11-15,'000001,上证指数,2100.9,2135.827,2100.786,2153.213,1.6815,125894520,1.13364460531e+11,2100.506,
2013-11-14,'000001,上证指数,2087.119,2100.506,2078.988,2102.38,0.6018,83799373,72089883154.0,2087.941,
2013-11-13,'000001,上证指数,2117.886,2087.941,2086.006,2117.912,-1.8258,88257094,73376066494.0,2126.772,
2013-11-12,'000001,上证指数,2110.724,2126.772,2108.396,2127.938,0.8202,79446731,67951266386.0,2109.471,
2013-11-11,'000001,上证指数,2103.299,2109.471,2093.626,2117.28,0.1588,69678299,59934058729.0,2106.127,
2013-11-08,'000001,上证指数,2120.923,2106.127,2103.51,2128.581,-1.0929,83096859,70325214666.0,2129.4,
